ORD. GROUP,Entry Month,Sales Office,DATE OF CREATION (mm/dd/yyyy),Order Category,INDENT / ORD PRO. ID,SAP Entry ,CUSTOMER,SO NO (FAK),YGSP SO NO,SO item No.,MODEL CODE,QTY,SO BASIC VALUE,CDD (mm/dd/yyyy),BASE MODEL,CAP. MOD,WET. Part,CAP. CATG,B/O O R,SEAL Reqt.,SEAL Vendor,M+TT,TRADING FOB,PAYMENT TYPE,INSPN,CDD WEEK,LD Clause,MC DATE (mm/dd/yyyy),Matl Req DATE (mm/dd/yyyy),.,Billing Month,Part. del. Accept,BASE,Protocol,CAP. Mod,Wet. Part,P-Connect,C-Bolt,Install.,Amp-Hous.,Ele.,IND,Mount,OPTIONS,Tokuchu,"LM Tokuchu 
(Yes / No) ",Parts Avail. Date  (mm/dd/yyyy),LM Readiness Date,MFG Status,"SCH. Date
(mm/dd/yyyy)",FG date   (mm/dd/yyyy),FG Material Status,DESP Date,DESP Month,Remarks,END USER,END USER CODE,Seal Rediness Date,Seal MC Remarks,Consolidate,RON / PL,TOKUCHU No.,Nov-21,OPD,PPMG Plan,,
Discrete,Nov-21,Mumbai,11/22/2021,Toh-Toh,39142,YES,DORF KETAL CHEMICALS INDIA PVT LTD,MMK2100764,2007873482,10,EJA110E-JHS5G-912EJ/KS21,1," 44,675.00 ",1/3/2022,EJA110E,H,S,Std,,N,-,M,---,PI,,2,N,,,,12/31/2021,,EJA110E,J,H,S,5,G,9,1,2,E,J,/KS21,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,DORF KETAL CHEMICALS INDIA PVT LTD,200063177,,,,Surmica Mukherjee,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/22/2021,Toh-Toh,39248,YES,THIRUMALAI CHEMICALS LIMITED,MCK2100765,2007875136,10,EJA110E-JMS4J-912EB/FU1,3," 133,275.00 ",1/20/2022,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,4,N,,,,12/31/2021,,EJA110E,J,M,S,4,J,9,1,2,E,B,/FU1,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,THIRUMALAI CHEMICALS LIMITED,200258343,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/22/2021,Toh-Toh,39207,YES,"CENTUM CONTROLS PVT. LTD.,",MCK2100766,2007877058,10,EJA530E-JDS7N-012EL/KU22,3," 67,110.00 ",12/18/2021,EJA530E,D,S,Std,,N,-,M,---,CREDIT,,51,N,,,,12/31/2021,,EJA530E,J,D,S,7,N,0,1,2,E,L,/KU22,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,NTPC LIMITED,200257678,,,,Raghu S,,12/31/2021,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/22/2021,Toh-Toh,39205,YES,"CENTUM CONTROLS PVT. LTD.,",MCK2100771,2007878527,10,EJA110E-JHS5J-912EB/KU22,3," 89,424.00 ",12/18/2021,EJA110E,H,S,Std,,N,-,M,---,PDC,,51,N,,,,12/31/2021,,EJA110E,J,H,S,5,J,9,1,2,E,B,/KU22,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,WABCO INDIA LIMITED,200246318,,,,Komaleswara R,,12/31/2021,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/22/2021,Toh-Toh,39247,YES,ULTRAMARINE & PIGMENTS LIMITED,MCK2100774,2007878667,10,EJA110E-JMS5J-912EB,4," 162,800.00 ",1/21/2022,EJA110E,M,S,Std,,N,-,M,---,PI,,4,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,ULTRAMARINE & PIGMENTS LIMITED,200299793,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kolkatta,11/23/2021,Toh-Toh,39141,YES,TATA STEEL LIMITED,MKK2100495,2007863621,10,EJA110E-JMS4J-712ND,10," 236,780.00 ",1/30/2022,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,5,Y,12/6/2021,12/9/2021,,12/31/2021,,EJA110E,J,M,S,4,J,7,1,2,N,D,,-,,12/20/2021,12/22/2021,MC Recd,,,,,,,TATA STEEL LIMITED,200258246,,,,Surmica Mukherjee,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Baroda,11/23/2021,Toh-Toh,39219,YES,PRECISE TECHNOLOGIES,MBK2101505,2007867209,10,EJA530E-JBS4N-012EL,1," 21,850.00 ",11/25/2021,EJA530E,B,S,Std,,N,-,M,---,PI,,48,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,GSP CROP SCIENCE,200312737,,,,Salil Sukumaran Akkadan .,,11/30/2021,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Baroda,11/23/2021,Toh-Toh,39220,NO,GUJARAT FLUOROCHEMICALS LIMITED,MBK2101509,2007868355,10,EJA110E-JMD4G-912EB,2," 120,000.00 ",12/13/2021,EJA110E,M,D,Exotic,,N,-,M,---,PI,,51,N,,,,12/31/2021,,EJA110E,J,M,D,4,G,9,1,2,E,B,,-,,2/21/2022,2/23/2022,Forecast,,,,,,,GUJARAT FLUOROCHEMICALS LIMITED,200256904,,,,Salil Sukumaran Akkadan .,,12/31/2021,#N/A,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/23/2021,Toh-Toh,39304,YES,SIDDHI ASSOCIATES,MLK2100593,2007874976,10,EJA530E-JAS4N-012EN,25," 630,000.00 ",1/10/2022,EJA530E,A,S,Std,,N,-,M,---,PI,,3,N,,,,12/31/2021,,EJA530E,J,A,S,4,N,0,1,2,E,N,,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,METOFABRIK,200307862,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Mumbai,11/23/2021,Toh-Toh,39266,YES,SMARTCHEM TECHNOLOGIES LIMITED,MMK2100771,2007876943,10,EJA110E-JMS4G-912EB/KU22,5," 169,625.00 ",2/15/2022,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,8,Y,12/6/2021,12/9/2021,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22,-,,12/20/2021,12/22/2021,MC Recd,,,,,,,SMARTCHEM TECHNOLOGIES LIMITED,200263906,,,,Surmica Mukherjee,,2/28/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Delhi,11/23/2021,Toh-Toh,38801,YES,BODAL CHEMICALS LIMITED,MDK2100646,2007875051,10,EJA110E-JMD5G-912EB/KU22,1," 50,163.00 ",12/31/2021,EJA110E,M,D,Exotic,,N,-,M,---,PI,,53,Y,,,,12/31/2021,,EJA110E,J,M,D,5,G,9,1,2,E,B,/KU22,-,,2/21/2022,2/23/2022,MC awtd,,,,,,,BODAL CHEMICALS LIMITED,200328190,,,,Salil Sukumaran Akkadan .,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Delhi,11/23/2021,Toh-Toh,38801,YES,BODAL CHEMICALS LIMITED,MDK2100646,2007875051,20,EJA110E-JMS5G-912EB/KU22,1," 29,000.00 ",12/31/2021,EJA110E,M,S,Std,,N,-,M,---,PI,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,BODAL CHEMICALS LIMITED,200328190,,,,Salil Sukumaran Akkadan .,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Delhi,11/23/2021,Toh-Toh,38801,YES,BODAL CHEMICALS LIMITED,MDK2100646,2007875051,30,EJA110E-JMD5G-912EB/KU22,1," 50,163.00 ",12/31/2021,EJA110E,M,D,Exotic,,N,-,M,---,PI,,53,Y,,,,12/31/2021,,EJA110E,J,M,D,5,G,9,1,2,E,B,/KU22,-,,2/21/2022,2/23/2022,MC awtd,,,,,,,BODAL CHEMICALS LIMITED,200328190,,,,Salil Sukumaran Akkadan .,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Delhi,11/23/2021,Toh-Toh,38801,YES,BODAL CHEMICALS LIMITED,MDK2100646,2007875051,40,EJA430E-JAD5G-912EB/KU22,2," 89,950.00 ",12/31/2021,EJA430E,A,D,Exotic,,N,-,M,---,PI,,53,Y,,,,12/31/2021,,EJA430E,J,A,D,5,G,9,1,2,E,B,/KU22,-,,2/21/2022,2/23/2022,MC awtd,,,,,,,BODAL CHEMICALS LIMITED,200328190,,,,Salil Sukumaran Akkadan .,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Delhi,11/23/2021,Toh-Toh,38801,YES,BODAL CHEMICALS LIMITED,MDK2100646,2007875051,50,EJA110E-JMS5G-912EB/KU22,2," 58,000.00 ",12/31/2021,EJA110E,M,S,Std,,N,-,M,---,PI,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,BODAL CHEMICALS LIMITED,200328190,,,,Salil Sukumaran Akkadan .,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/24/2021,Toh-Toh,39181,YES,FLOWSERVE SANMAR PRIVATE LIMITED,MCK2100762,2007867285,10,EJA530E-JAS4N-01CEN/KU22/X2/M15,18," 459,360.00 ",12/30/2021,EJA530E,A,S,Exotic,,N,-,M,---,CREDIT,,53,N,,,,12/31/2021,,EJA530E,J,A,S,4,N,0,1,C,E,N,/KU22/X2/M15,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,IOCL-BARAUNI,200085243,,,,Komaleswara R,,12/31/2021,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/24/2021,Toh-Toh,39181,YES,FLOWSERVE SANMAR PRIVATE LIMITED,MCK2100762,2007867285,20,EJA530E-JCS4N-01CEN/KU22/X2/C3/M15,2," 52,540.00 ",12/30/2021,EJA530E,C,S,Exotic,,N,-,M,---,CREDIT,,53,N,,,,12/31/2021,,EJA530E,J,C,S,4,N,0,1,C,E,N,/KU22/X2/C3/M15,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,IOCL-BARAUNI,200085243,,,,Komaleswara R,,12/31/2021,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/24/2021,Toh-Toh,39293,YES,MANGALORE REFINERY & PETROCHEMICALS LTD,MLK2100592,2007874825,4010,EJA110E-FMSWG-912DK/FS15/A,1," 640,076.00 ",3/18/2022,EJA110E,M,S,Std,,Y,WIKA,M,---,CREDIT,,12,Y,,,,12/31/2021,,EJA110E,F,M,S,W,G,9,1,2,D,K,/FS15/A,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,MANGALORE REFINERY & PETROCHEMICALS LTD,200255773,,,,Komaleswara R,,3/31/2022,Jan-22,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/24/2021,Toh-Toh,39257,YES,CORVID SYSTEMS PRIVATE LIMITED,MLK2100595,2007877211,10,EJA110E-JHS5J-912EB/KU22/D3/K2,3," 93,000.00 ",12/23/2021,EJA110E,H,S,Exotic,,N,-,M,---,PI,,52,N,,,,12/31/2021,,EJA110E,J,H,S,5,J,9,1,2,E,B,/KU22/D3/K2,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,PUNJAB CARBONIC PRIVATE LIMITED,200292187,,,,Komaleswara R,,12/31/2021,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/24/2021,Toh-Toh,39257,YES,CORVID SYSTEMS PRIVATE LIMITED,MLK2100595,2007877211,20,EJA110E-JMS5J-912EB/KU22/K2,2," 62,000.00 ",12/23/2021,EJA110E,M,S,Exotic,,N,-,M,---,PI,,52,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,/KU22/K2,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,PUNJAB CARBONIC PRIVATE LIMITED,200292187,,,,Komaleswara R,,12/31/2021,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/24/2021,Toh-Toh,39210,YES,"CENTUM CONTROLS PVT. LTD.,",MCK2100770,2007878452,10,EJA110E-JMS5J-912EB/KU22,15," 447,120.00 ",1/10/2022,EJA110E,M,S,Std,,N,-,M,---,PDC,,3,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,/KU22,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,BAY-FORGE LIMITED,200084736,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/24/2021,Toh-Toh,39339,YES,PACE ENGINEERING SERVICES,MLK2100603,2007881639,10,EJA530E-JBS7N-012EL/KU22,6," 138,600.00 ",1/9/2022,EJA530E,B,S,Std,,N,-,M,---,CREDIT,,2,N,,,,12/31/2021,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,"JUBILANT GENERICS LTD.,",200217844,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Nagpur,11/24/2021,Toh-Toh,39297,YES,VISHAL INDUSTRIAL SERVICES,MNK2100101,2007884096,10,EJA110E-JMS4J-912EB,1," 38,560.00 ",12/15/2021,EJA110E,M,S,Std,,N,-,M,---,PI,,51,N,,,,12/31/2021,,EJA110E,J,M,S,4,J,9,1,2,E,B,,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,"MAHARASHTRA STATE POWER GENERATION CO. LTD.,",200255762,,,,Surmica Mukherjee,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Nagpur,11/24/2021,Toh-Toh,39297,YES,VISHAL INDUSTRIAL SERVICES,MNK2100101,2007884096,20,EJA110E-JMS4J-912EB,1," 38,560.00 ",12/15/2021,EJA110E,M,S,Std,,N,-,M,---,PI,,51,N,,,,12/31/2021,,EJA110E,J,M,S,4,J,9,1,2,E,B,,-,,12/20/2021,12/22/2021,MC awtd,,,,,,,"MAHARASHTRA STATE POWER GENERATION CO. LTD.,",200255762,,,,Surmica Mukherjee,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/24/2021,Toh-Toh,39286,YES,THE KERALA MINERALS AND METALS LTD,MEK2100065,2007884858,10,EJA110E-JMS4G-912EB/FU1,3," 95,034.00 ",1/19/2022,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,4,Y,12/3/2021,12/8/2021,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/FU1,-,,12/20/2021,12/22/2021,MC Recd,,,,,,,THE KERALA MINERALS AND METALS LTD,200258198,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kochi,11/24/2021,Toh-Toh,39283,YES,THE KERALA MINERALS AND METALS LTD,MEK2100066,2007884960,10,EJA530E-JCS4N-012EL/FU1,3," 79,875.00 ",1/19/2022,EJA530E,C,S,Std,,N,-,M,---,CREDIT,,4,Y,12/3/2021,12/8/2021,,12/31/2021,,EJA530E,J,C,S,4,N,0,1,2,E,L,/FU1,-,,12/20/2021,12/22/2021,MC Recd,,,,,,,THE KERALA MINERALS AND METALS LTD,200258198,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Mumbai,11/24/2021,Toh-Toh,39264,YES,GHARDA CHEMICALS LIMITED,MMK2100784,2007885100,20,EJA110E-JMS4J-912EB/KU22,2," 62,474.00 ",1/18/2022,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,4,N,12/6/2021,12/9/2021,,12/31/2021,,EJA110E,J,M,S,4,J,9,1,2,E,B,/KU22,-,,12/20/2021,12/22/2021,MC Recd,,,,,,,GHARDA CHEMICALS LIMITED,200256851,,,,Surmica Mukherjee,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Kolkatta,11/25/2021,Toh-Toh,39139,YES,BHUSHAN POWER AND STEEL LIMITED,MKK2100500,2007873519,10,EJA110E-JMS5J-912EB,1," 39,329.00 ",12/31/2021,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,12/22/2021,12/24/2021,MC awtd,,,,,,,BHUSHAN POWER AND STEEL LIMITED,200255673,,,,Surmica Mukherjee,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Kolkatta,11/25/2021,Toh-Toh,39139,YES,BHUSHAN POWER AND STEEL LIMITED,MKK2100500,2007873519,20,EJA110E-JMS5J-912EB,1," 39,329.00 ",12/31/2021,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,12/22/2021,12/24/2021,MC awtd,,,,,,,BHUSHAN POWER AND STEEL LIMITED,200255673,,,,Surmica Mukherjee,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Kolkatta,11/25/2021,Toh-Toh,39139,YES,BHUSHAN POWER AND STEEL LIMITED,MKK2100500,2007873519,30,EJA110E-JMS5J-912EB,1," 39,329.00 ",12/31/2021,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,12/22/2021,12/24/2021,MC awtd,,,,,,,BHUSHAN POWER AND STEEL LIMITED,200255673,,,,Surmica Mukherjee,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Kolkatta,11/25/2021,Toh-Toh,39139,YES,BHUSHAN POWER AND STEEL LIMITED,MKK2100500,2007873519,40,EJA110E-JMS5J-912EB,1," 38,179.00 ",12/31/2021,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,12/22/2021,12/24/2021,MC awtd,,,,,,,BHUSHAN POWER AND STEEL LIMITED,200255673,,,,Surmica Mukherjee,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Kolkatta,11/25/2021,Toh-Toh,39139,YES,BHUSHAN POWER AND STEEL LIMITED,MKK2100500,2007873519,50,EJA110E-JMS5J-912EB,1," 38,479.00 ",12/31/2021,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,12/22/2021,12/24/2021,MC awtd,,,,,,,BHUSHAN POWER AND STEEL LIMITED,200255673,,,,Surmica Mukherjee,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/25/2021,Toh-Toh,34831,YES,PPN POWER GENERATING COMPANY PVT LTD,MCK2100769,2007878229,10,EJA110E-JMS5J-912EB/FU1,2," 104,340.00 ",1/20/2022,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,4,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,/FU1,-,,12/22/2021,12/24/2021,MC awtd,,,,,,,PPN POWER GENERATING COMPANY PVT LTD,200255886,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/25/2021,Toh-Toh,39204,YES,CASMO AUTOMATION AND CONTROLS,MCK2100793,2007885578,10,EJA110E-JFS4J-912EB,1," 40,000.00 ",1/31/2022,EJA110E,F,S,Std,,N,-,M,---,PI,,6,N,,,,12/31/2021,,EJA110E,J,F,S,4,J,9,1,2,E,B,,-,,12/22/2021,12/24/2021,MC awtd,,,,,,,SATTUR SRI VENKATESHWARA DUPLEX BOARDS P LTD.,200255974,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Baroda,11/25/2021,Toh-Toh,39353,YES,ATUL LIMITED,MBK2101532,2007880430,10,EJA530E-JCS7N-012EL/KU22,1," 23,000.00 ",2/7/2022,EJA530E,C,S,Std,,N,-,M,---,PI,,7,Y,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,/KU22,-,,12/22/2021,12/24/2021,MC awtd,,,,,,,ATUL LIMITED,200256368,,,,Salil Sukumaran Akkadan .,,2/28/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Baroda,11/25/2021,Toh-Toh,39347,YES,YO-TANA FILTRATION EQUIPMENTS PVT. LTD.,MBK2101547,2007885835,10,EJA530E-JBS4N-012EL,2," 77,200.00 ",1/31/2022,EJA530E,B,S,Std,,N,-,M,---,PI,,6,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,12/22/2021,12/24/2021,MC awtd,,,,,,,ATUL LIMITED,200256368,,,,Salil Sukumaran Akkadan .,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Baroda,11/25/2021,Toh-Toh,39347,YES,YO-TANA FILTRATION EQUIPMENTS PVT. LTD.,MBK2101547,2007885835,20,EJA530E-JBS4N-012EL,1," 38,600.00 ",1/31/2022,EJA530E,B,S,Std,,N,-,M,---,PI,,6,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,12/22/2021,12/24/2021,MC awtd,,,,,,,ATUL LIMITED,200256368,,,,Salil Sukumaran Akkadan .,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/25/2021,Toh-Toh,39451,YES,"CENTUM CONTROLS PVT. LTD.,",MCK2100800,2007894003,10,EJA430E-JAS4G-912EB/KU22/D4,4," 132,000.00 ",1/8/2022,EJA430E,A,S,Std,,N,-,M,---,PDC,,2,N,,,,12/31/2021,,EJA430E,J,A,S,4,G,9,1,2,E,B,/KU22/D4,-,,12/22/2021,12/24/2021,MC awtd,,,,,,,WABCO INDIA LIMITED,200246318,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Chennai,11/25/2021,Toh-Toh,39451,YES,"CENTUM CONTROLS PVT. LTD.,",MCK2100800,2007894003,20,EJA110E-JMS4G-912EB/KU22,1," 32,113.00 ",1/8/2022,EJA110E,M,S,Std,,N,-,M,---,PDC,,2,N,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22,-,,12/22/2021,12/24/2021,MC awtd,,,,,,,WABCO INDIA LIMITED,200246318,,,,Komaleswara R,,1/31/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/26/2021,Toh-Toh,39443,YES,INTEGER SYSTEMS,MLK2100616,2007892775,10,EJA530E-JDS7N-012EL/KU22,1," 23,277.00 ",12/20/2021,EJA530E,D,S,Std,,N,-,M,---,PDC,,52,N,,,,12/31/2021,,EJA530E,J,D,S,7,N,0,1,2,E,L,/KU22,-,,12/22/2021,12/24/2021,MC awtd,,,,,,,"JSW STEELS LTD,VIDYANAGAR.",200163097,,,,Komaleswara R,,12/31/2021,Dec-21,#N/A,#N/A,
NCS,Nov-21,-,11/29/2021,Toh-Toh,NCS,YES,YOKOGAWA INDIA LIMITED,N C S,2007902676,10,EJA530E-JBS4N-012EL/KU22,3, -   ,11/29/2021,EJA530E,B,S,Std,,N,-,M,---,CREDIT,,49,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,12/27/2021,11/29/2021,MC awtd,,,,,,,BHARAT PETROLEUM CORPORATION LTD,200328308,,,,Thyagaraju K C,,12/31/2021,#N/A,#N/A,#N/A,
NCS,Nov-21,-,11/29/2021,Toh-Toh,NCS,YES,YOKOGAWA INDIA LIMITED,N C S,2007902676,20,EJA110E-JHS4J-912EB/KU22,2, -   ,11/29/2021,EJA110E,H,S,Std,,N,-,M,---,CREDIT,,49,N,,,,12/31/2021,,EJA110E,J,H,S,4,J,9,1,2,E,B,/KU22,-,,12/27/2021,11/29/2021,MC awtd,,,,,,,BHARAT PETROLEUM CORPORATION LTD,200328308,,,,Thyagaraju K C,,12/31/2021,#N/A,#N/A,#N/A,
Discrete,Nov-21,Mumbai,11/29/2021,Toh-Toh,38605,YES,BHARAT PETROLEUM CORPORATION LTD,MMJ2100676,2007788560,4020,EJA110E-JMSWG-912EB/KS21,2," 278,868.00 ",1/12/2022,EJA110E,M,S,Std,,Y,WIKA,M,---,CREDIT,,3,Y,,,,12/31/2021,,EJA110E,J,M,S,W,G,9,1,2,E,B,/KS21,-,,1/18/2022,1/20/2022,MC awtd,,,,,,,BHARAT PETROLEUM CORPORATION LTD,200255340,,,,Surmica Mukherjee,,1/31/2022,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/29/2021,Toh-Toh,39118,YES,DESMET BALLESTRA INDIA PRIVATE LTD,MLK2100589,2007867664,10,EJA110E-JMS4G-912EB/KU22,1," 30,585.00 ",11/30/2021,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,49,N,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22,-,,1/18/2022,1/20/2022,MC awtd,,,,,,,FLUDOR-BENIN S A,200320433,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/29/2021,Toh-Toh,39118,YES,DESMET BALLESTRA INDIA PRIVATE LTD,MLK2100589,2007867664,20,EJA110E-JMS4G-912EB/KU22,1," 30,585.00 ",11/30/2021,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,49,N,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22,-,,1/18/2022,1/20/2022,MC awtd,,,,,,,FLUDOR-BENIN S A,200320433,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/29/2021,Toh-Toh,39118,YES,DESMET BALLESTRA INDIA PRIVATE LTD,MLK2100589,2007867664,30,EJA530E-JBS4N-014EL/KU22,1," 22,350.00 ",11/30/2021,EJA530E,B,S,Std,,N,-,M,---,CREDIT,,49,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22,-,,1/18/2022,1/20/2022,MC awtd,,,,,,,FLUDOR-BENIN S A,200320433,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/29/2021,Toh-Toh,39118,YES,DESMET BALLESTRA INDIA PRIVATE LTD,MLK2100589,2007867664,40,EJA530E-JBS4N-014EL/KU22,1," 22,350.00 ",11/30/2021,EJA530E,B,S,Std,,N,-,M,---,CREDIT,,49,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22,-,,1/18/2022,1/20/2022,MC awtd,,,,,,,FLUDOR-BENIN S A,200320433,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/29/2021,Toh-Toh,39118,YES,DESMET BALLESTRA INDIA PRIVATE LTD,MLK2100589,2007867664,50,EJA530E-JBS4N-014EL/KU22,1," 22,350.00 ",11/30/2021,EJA530E,B,S,Std,,N,-,M,---,CREDIT,,49,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22,-,,1/18/2022,1/20/2022,MC awtd,,,,,,,FLUDOR-BENIN S A,200320433,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/29/2021,Toh-Toh,39118,YES,DESMET BALLESTRA INDIA PRIVATE LTD,MLK2100589,2007867664,60,EJA530E-JBS4N-014EL/KU22,1," 22,350.00 ",11/30/2021,EJA530E,B,S,Std,,N,-,M,---,CREDIT,,49,N,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22,-,,1/18/2022,1/20/2022,MC awtd,,,,,,,FLUDOR-BENIN S A,200320433,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
