Plant,Plant Description,Storage Location,Storage Location Description,Material Number,MS Code,Material Description,Sales Document,Sales Document Item,Linkage Number,Stock Quantity,Unit,Serial Number,Stock Amount
2Q00,YIL,2002,Line-side Transm,F9900GZ,,SCREW,,0,,"1,321",ST,,1.46
2Q00,YIL,2002,Line-side Transm,F9900GX,,PLUG,,0,,40,ST,,323.14
2Q00,YIL,2002,Line-side Transm,F9900GW,,O-RING,,0,,20,ST,,17.47
2Q00,YIL,2002,Line-side Transm,F9900GV,,O-RING,,0,,89,ST,,8.74
2Q00,YIL,2002,Line-side Transm,F9900GT,,O-RING,,0,,47,ST,,55.31
2Q00,YIL,2002,Line-side Transm,F9900GS,,O-RING,,0,,39,ST,,89.53
2Q00,YIL,2002,Line-side Transm,F9900GR,,O-RING,,0,,40,ST,,78.61
2Q00,YIL,2002,Line-side Transm,F9900GP,,PLUG,,0,,47,ST,,243.10
2Q00,YIL,2002,Line-side Transm,F9900GK,,PLUG,,0,,62,ST,,320.23
2Q00,YIL,2002,Line-side Transm,F9900GH,,O-RING,,0,,323,ST,,3.64
2Q00,YIL,2002,Line-side Transm,F9900GG,,RING,,0,,74,ST,,7.28
2Q00,YIL,2002,Line-side Transm,F9900GE,,PLATE,,0,,592,ST,,9.46
2Q00,YIL,2002,Line-side Transm,F9900GD,,PLATE,,0,,91,ST,,13.83
2Q00,YIL,2002,Line-side Transm,F9900GC,,SCREW (FOR CASE),,0,,"1,251",ST,,1.46
2Q00,YIL,2002,Line-side Transm,F9900GB,,O-RING,,0,,9,ST,,5.09
2Q00,YIL,2002,Line-side Transm,F9900EF,,GASKET,,0,,2,ST,,625.19
2Q00,YIL,2002,Line-side Transm,F9900EA,,GASKET,,0,,544,ST,,25.48
2Q00,YIL,2002,Line-side Transm,F9900BC,,NUT,,0,,762,ST,,15.29
2Q00,YIL,2002,Line-side Transm,F9900BA,,NUT (FOR COVER FLANGE),,0,,576,ST,,21.11
2Q00,YIL,2002,Line-side Transm,F9900AU,,"BOLT (FOR PROCESS CONNECTOR, ASTM-B7M)",,0,,370,ST,,68.42
