Name 1,Posting Date,Material,Material Description,Cost Center,Movement Type Text,Sales Order,Order,Network,Qty in Un. of Entry,Unit of Entry,Purchase Order,Customer,Vendor,Consumption,Storage Location,Special Stock,Movement Type,Trans./Event Type,Plant,Material Document,Material Doc.Item,Asset,Subnumber,Counter,Routing number for operations,Document Header Text,Document Date,Qty in OPUn,Order Price Unit,Order Unit,Qty in order unit,Company Code,Valuation Type,Batch,Entry Date,Time of Entry,Amount in LC,Smart Number,Item,Ext. Amount in Local Currency,Sales Value,Reason for Movement,Sales Order Schedule,Sales Order Item,Movement indicator,Receipt Indicator,Sales Order,Sales order item,Base Unit of Measure,Quantity,Material Doc. Year,Operation/Activity,WBS Element,Reservation,Item No.Stock Transfer Reserv.,Debit/Credit Ind.,User name,Sales Value inc. VAT,Currency,Goods Receipt/Issue Slip,Item automatically created,Reference,Original Line Item,Multiple Account Assignment
YIL,9/9/2021,F9340XX,CONNECTOR,,GR for PO,,,,168,ST,4509373735,,V1000007,,9002,,907,WE,2Q00,5024983265,7,,,0,0,INBLR4:5280839,8/31/2021,168,ST,ST,168,2Q00,,,9/9/2021,4:29:27 PM,"74,681.04",,70,0.00,0.00,0,0,0,B,,,0,ST,168,2021,,,0,0,S,30038064,0.00,INR,,,0185215507,0,
YIL,9/9/2021,F9342NJ,CABLE ASSY,,GR for PO,,,,600,ST,4509373735,,V1000007,,9002,,907,WE,2Q00,5024983265,6,,,0,0,INBLR4:5280839,8/31/2021,600,ST,ST,600,2Q00,,,9/9/2021,4:29:27 PM,"13,272.00",,10,0.00,0.00,0,0,0,B,,,0,ST,600,2021,,,0,0,S,30038064,0.00,INR,,,0185215507,0,
YIL,9/9/2021,F9900GD,PLATE,,GR for PO,,,,100,ST,4509323098,,V1000007,,9002,,907,WE,2Q00,5024983265,5,,,0,0,INBLR4:5280839,8/31/2021,100,ST,ST,100,2Q00,,,9/9/2021,4:29:27 PM,"1,401.00",,10,0.00,0.00,0,0,0,B,,,0,ST,100,2021,,,0,0,S,30038064,0.00,INR,,,0185215507,0,
YIL,9/9/2021,F9900GZ,SCREW,,GR for PO,,,,"28,000",ST,4509309681,,V1000007,,9002,,907,WE,2Q00,5024983265,2,,,0,0,INBLR4:5280839,8/31/2021,"28,000",ST,ST,"28,000",2Q00,,,9/9/2021,4:29:27 PM,"41,160.00",,180,0.00,0.00,0,0,0,B,,,0,ST,"28,000",2021,,,0,0,S,30038064,0.00,INR,,,0185215507,0,
YIL,9/9/2021,F9920LU,LCD ASSY,,GR for PO,,,,60,ST,4509271443,,V1000007,,9002,,907,WE,2Q00,5024983265,1,,,0,0,INBLR4:5280839,8/31/2021,60,ST,ST,60,2Q00,,,9/9/2021,4:29:27 PM,"70,726.80",,80,0.00,0.00,0,0,0,B,,,0,ST,60,2021,,,0,0,S,30038064,0.00,INR,,,0185215507,0,
YIL,9/9/2021,F9920LV,LCD ASSY,,GR for PO,,,,240,ST,4509315314,,V1000007,,9002,,907,WE,2Q00,5024983265,3,,,0,0,INBLR4:5280839,8/31/2021,240,ST,ST,240,2Q00,,,9/9/2021,4:29:27 PM,"282,907.20",,60,0.00,0.00,0,0,0,B,,,0,ST,240,2021,,,0,0,S,30038064,0.00,INR,,,0185215507,0,
YIL,9/9/2021,F9920LV,LCD ASSY,,GR for PO,,,,120,ST,4509315314,,V1000007,,9002,,907,WE,2Q00,5024983265,4,,,0,0,INBLR4:5280839,8/31/2021,120,ST,ST,120,2Q00,,,9/9/2021,4:29:27 PM,"141,453.60",,70,0.00,0.00,0,0,0,B,,,0,ST,120,2021,,,0,0,S,30038064,0.00,INR,,,0185215507,0,
YIL,9/9/2021,F9940WJ,SCREW,,GR for PO,,,,100,ST,4509373735,,V1000007,,9002,,907,WE,2Q00,5024983265,8,,,0,0,INBLR4:5280839,8/31/2021,100,ST,ST,100,2Q00,,,9/9/2021,4:29:27 PM,"1,401.00",,160,0.00,0.00,0,0,0,B,,,0,ST,100,2021,,,0,0,S,30038064,0.00,INR,,,0185215507,0,
YIL,9/9/2021,F9900AS,BOLT,,GR for PO,,,,200,ST,4509328988,,V1000007,,9002,,907,WE,2Q00,5024983264,2,,,0,0,INBLR4:5280839,9/1/2021,200,ST,ST,200,2Q00,,,9/9/2021,4:29:24 PM,"22,262.00",,30,0.00,0.00,0,0,0,B,,,0,ST,200,2021,,,0,0,S,30038064,0.00,INR,,,0185215479,0,
YIL,9/9/2021,F9920TP,TERMINAL ASSY,,GR for PO,,,,180,ST,4509328988,,V1000007,,9002,,907,WE,2Q00,5024983264,1,,,0,0,INBLR4:5280839,9/1/2021,180,ST,ST,180,2Q00,,,9/9/2021,4:29:24 PM,"104,565.60",,10,0.00,0.00,0,0,0,B,,,0,ST,180,2021,,,0,0,S,30038064,0.00,INR,,,0185215479,0,
YIL,9/9/2021,C2001EC-11,SOLDER,,GR for PO,,,,2,KG,4509373735,,V1000007,,9002,,907,WE,2Q00,5024983263,10,,,0,0,INBLR4:5280839,8/31/2021,2,ST,KG,2,2Q00,,,9/9/2021,4:29:15 PM,"11,392.72",,170,0.00,0.00,0,0,0,B,,,0,KG,2,2021,,,0,0,S,30038064,0.00,INR,,,0185215478,0,
YIL,9/9/2021,F9300AF,PLATE,,GR for PO,,,,"1,400",ST,4509304386,,V1000007,,9002,,907,WE,2Q00,5024983263,3,,,0,0,INBLR4:5280839,8/31/2021,"1,400",ST,ST,"1,400",2Q00,,,9/9/2021,4:29:15 PM,"1,036.00",,60,0.00,0.00,0,0,0,B,,,0,ST,"1,400",2021,,,0,0,S,30038064,0.00,INR,,,0185215478,0,
YIL,9/9/2021,F9341JD,SPRING,,GR for PO,,,,"2,000",ST,4509266868,,V1000007,,9002,,907,WE,2Q00,5024983263,1,,,0,0,INBLR4:5280839,8/31/2021,"2,000",ST,ST,"2,000",2Q00,,,9/9/2021,4:29:15 PM,"60,440.00",,20,0.00,0.00,0,0,0,B,,,0,ST,"2,000",2021,,,0,0,S,30038064,0.00,INR,,,0185215478,0,
YIL,9/9/2021,F9900GE,PLATE,,GR for PO,,,,"1,000",ST,4509266868,,V1000007,,9002,,907,WE,2Q00,5024983263,2,,,0,0,INBLR4:5280839,8/31/2021,"1,000",ST,ST,"1,000",2Q00,,,9/9/2021,4:29:15 PM,"9,590.00",,190,0.00,0.00,0,0,0,B,,,0,ST,"1,000",2021,,,0,0,S,30038064,0.00,INR,,,0185215478,0,
YIL,9/9/2021,F9913AL,CASE,,GR for PO,,,,16,ST,4509367681,,V1000007,,9002,,907,WE,2Q00,5024983263,7,,,0,0,INBLR4:5280839,8/31/2021,16,ST,ST,16,2Q00,,,9/9/2021,4:29:15 PM,"21,703.20",,50,0.00,0.00,0,0,0,B,,,0,ST,16,2021,,,0,0,S,30038064,0.00,INR,,,0185215478,0,
YIL,9/9/2021,F9913CS,METER COVER,,GR for PO,,,,30,ST,4509367681,,V1000007,,9002,,907,WE,2Q00,5024983263,8,,,0,0,INBLR4:5280839,8/31/2021,30,ST,ST,30,2Q00,,,9/9/2021,4:29:15 PM,"11,743.80",,60,0.00,0.00,0,0,0,B,,,0,ST,30,2021,,,0,0,S,30038064,0.00,INR,,,0185215478,0,
YIL,9/9/2021,F9913RV,CASE,,GR for PO,,,,16,ST,4509373735,,V1000007,,9002,,907,WE,2Q00,5024983263,9,,,0,0,INBLR4:5280839,8/31/2021,16,ST,ST,16,2Q00,,,9/9/2021,4:29:15 PM,"25,630.88",,150,0.00,0.00,0,0,0,B,,,0,ST,16,2021,,,0,0,S,30038064,0.00,INR,,,0185215478,0,
YIL,9/9/2021,F9920BN,AMP ASSY,,GR for PO,,,,180,ST,4509315314,,V1000007,,9002,,907,WE,2Q00,5024983263,5,,,0,0,INBLR4:5280839,8/31/2021,180,ST,ST,180,2Q00,,,9/9/2021,4:29:15 PM,"353,635.20",,40,0.00,0.00,0,0,0,B,,,0,ST,180,2021,,,0,0,S,30038064,0.00,INR,,,0185215478,0,
YIL,9/9/2021,F9920BN,AMP ASSY,,GR for PO,,,,180,ST,4509309681,,V1000007,,9002,,907,WE,2Q00,5024983263,4,,,0,0,INBLR4:5280839,8/31/2021,180,ST,ST,180,2Q00,,,9/9/2021,4:29:15 PM,"353,635.20",,10,0.00,0.00,0,0,0,B,,,0,ST,180,2021,,,0,0,S,30038064,0.00,INR,,,0185215478,0,
YIL,9/9/2021,F9920TS,TERMINAL ASSY,,GR for PO,,,,180,ST,4509315314,,V1000007,,9002,,907,WE,2Q00,5024983263,6,,,0,0,INBLR4:5280839,8/31/2021,180,ST,ST,180,2Q00,,,9/9/2021,4:29:15 PM,"80,015.40",,50,0.00,0.00,0,0,0,B,,,0,ST,180,2021,,,0,0,S,30038064,0.00,INR,,,0185215478,0,
YIL,9/9/2021,D0114RZ,PLUG,,GR for PO,,,,600,ST,4509346069,,V1000007,,9002,,907,WE,2Q00,5024983052,6,,,0,0,INBLR4:5280839,8/31/2021,600,ST,ST,600,2Q00,,,9/9/2021,4:29:05 PM,"49,098.00",,60,0.00,0.00,0,0,0,B,,,0,ST,600,2021,,,0,0,S,30038064,0.00,INR,,,0185215376,0,
YIL,9/9/2021,F9300AF,PLATE,,GR for PO,,,,"1,400",ST,4509391333,,V1000007,,9002,,907,WE,2Q00,5024983052,8,,,0,0,INBLR4:5280839,8/31/2021,"1,400",ST,ST,"1,400",2Q00,,,9/9/2021,4:29:05 PM,"1,036.00",,10,0.00,0.00,0,0,0,B,,,0,ST,"1,400",2021,,,0,0,S,30038064,0.00,INR,,,0185215376,0,
YIL,9/9/2021,F9342NJ,CABLE ASSY,,GR for PO,,,,600,ST,4509346069,,V1000007,,9002,,907,WE,2Q00,5024983052,7,,,0,0,INBLR4:5280839,8/31/2021,600,ST,ST,600,2Q00,,,9/9/2021,4:29:05 PM,"13,272.00",,110,0.00,0.00,0,0,0,B,,,0,ST,600,2021,,,0,0,S,30038064,0.00,INR,,,0185215376,0,
YIL,9/9/2021,F9900AU,"BOLT (for process connector, ASTM-b7M)",,GR for PO,,,,300,ST,4509337939,,V1000007,,9002,,907,WE,2Q00,5024983052,5,,,0,0,INBLR4:5280839,8/31/2021,300,ST,ST,300,2Q00,,,9/9/2021,4:29:05 PM,"20,790.00",,20,0.00,0.00,0,0,0,B,,,0,ST,300,2021,,,0,0,S,30038064,0.00,INR,,,0185215376,0,
YIL,9/9/2021,F9900AU,"BOLT (for process connector, ASTM-b7M)",,GR for PO,,,,300,ST,4509320248,,V1000007,,9002,,907,WE,2Q00,5024983052,4,,,0,0,INBLR4:5280839,8/31/2021,300,ST,ST,300,2Q00,,,9/9/2021,4:29:05 PM,"20,790.00",,70,0.00,0.00,0,0,0,B,,,0,ST,300,2021,,,0,0,S,30038064,0.00,INR,,,0185215376,0,
YIL,9/9/2021,F9900BC,NUT,,GR for PO,,,,"1,200",ST,4509393736,,V1000007,,9002,,907,WE,2Q00,5024983052,9,,,0,0,INBLR4:5280839,8/31/2021,"1,200",ST,ST,"1,200",2Q00,,,9/9/2021,4:29:05 PM,"18,576.00",,90,0.00,0.00,0,0,0,B,,,0,ST,"1,200",2021,,,0,0,S,30038064,0.00,INR,,,0185215376,0,
YIL,9/9/2021,F9900RS,PLATE,,GR for PO,,,,"1,000",ST,4509312666,,V1000007,,9002,,907,WE,2Q00,5024983052,2,,,0,0,INBLR4:5280839,8/31/2021,"1,000",ST,ST,"1,000",2Q00,,,9/9/2021,4:29:05 PM,"16,960.00",,30,0.00,0.00,0,0,0,B,,,0,ST,"1,000",2021,,,0,0,S,30038064,0.00,INR,,,0185215376,0,
YIL,9/9/2021,F9920TS,TERMINAL ASSY,,GR for PO,,,,180,ST,4509320248,,V1000007,,9002,,907,WE,2Q00,5024983052,3,,,0,0,INBLR4:5280839,8/31/2021,180,ST,ST,180,2Q00,,,9/9/2021,4:29:05 PM,"80,015.40",,50,0.00,0.00,0,0,0,B,,,0,ST,180,2021,,,0,0,S,30038064,0.00,INR,,,0185215376,0,
YIL,9/9/2021,F9940WG,HOOK,,GR for PO,,,,100,ST,4509312666,,V1000007,,9002,,907,WE,2Q00,5024983052,1,,,0,0,INBLR4:5280839,8/31/2021,100,ST,ST,100,2Q00,,,9/9/2021,4:29:05 PM,"1,401.00",,10,0.00,0.00,0,0,0,B,,,0,ST,100,2021,,,0,0,S,30038064,0.00,INR,,,0185215376,0,
YIL,9/9/2021,F9275ED,VENT PLUG,,GR for PO,,,,50,ST,4509309681,,V1000007,,9002,,907,WE,2Q00,5024983051,8,,,0,0,INBLR4:5280839,8/31/2021,50,ST,ST,50,2Q00,,,9/9/2021,4:28:53 PM,"14,633.50",,80,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185214674,0,
YIL,9/9/2021,F9275ZZ,LABEL,,GR for PO,,,,50,ST,4509309681,,V1000007,,9002,,907,WE,2Q00,5024983051,7,,,0,0,INBLR4:5280839,8/31/2021,50,ST,ST,50,2Q00,,,9/9/2021,4:28:53 PM,368.50,,40,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185214674,0,
YIL,9/9/2021,F9900EA,GASKET,,GR for PO,,,,"6,000",ST,4509284547,,V1000007,,9002,,907,WE,2Q00,5024983051,3,,,0,0,INBLR4:5280839,8/31/2021,"6,000",ST,ST,"6,000",2Q00,,,9/9/2021,4:28:53 PM,"154,800.00",,10,0.00,0.00,0,0,0,B,,,0,ST,"6,000",2021,,,0,0,S,30038064,0.00,INR,,,0185214674,0,
YIL,9/9/2021,F9900GH,O-RING,,GR for PO,,,,"3,000",ST,4509354746,,V1000007,,9002,,907,WE,2Q00,5024983051,9,,,0,0,INBLR4:5280839,8/31/2021,"3,000",ST,ST,"3,000",2Q00,,,9/9/2021,4:28:53 PM,"11,070.00",,10,0.00,0.00,0,0,0,B,,,0,ST,"3,000",2021,,,0,0,S,30038064,0.00,INR,,,0185214674,0,
YIL,9/9/2021,F9903DM,GASKET,,GR for PO,,,,60,ST,4509232091,,V1000007,,9002,,907,WE,2Q00,5024983051,1,,,0,0,INBLR4:5280839,8/31/2021,60,ST,ST,60,2Q00,,,9/9/2021,4:28:53 PM,"2,122.80",,60,0.00,0.00,0,0,0,B,,,0,ST,60,2021,,,0,0,S,30038064,0.00,INR,,,0185214674,0,
YIL,9/9/2021,F9920BQ,AMP ASSY,,GR for PO,,,,180,ST,4509304386,,V1000007,,9002,,907,WE,2Q00,5024983051,6,,,0,0,INBLR4:5280839,8/31/2021,180,ST,ST,180,2Q00,,,9/9/2021,4:28:53 PM,"353,635.20",,80,0.00,0.00,0,0,0,B,,,0,ST,180,2021,,,0,0,S,30038064,0.00,INR,,,0185214674,0,
YIL,9/9/2021,F9920LU,LCD ASSY,,GR for PO,,,,60,ST,4509298204,,V1000007,,9002,,907,WE,2Q00,5024983051,5,,,0,0,INBLR4:5280839,8/31/2021,60,ST,ST,60,2Q00,,,9/9/2021,4:28:53 PM,"70,726.80",,80,0.00,0.00,0,0,0,B,,,0,ST,60,2021,,,0,0,S,30038064,0.00,INR,,,0185214674,0,
YIL,9/9/2021,F9920LU,LCD ASSY,,GR for PO,,,,60,ST,4509232091,,V1000007,,9002,,907,WE,2Q00,5024983051,2,,,0,0,INBLR4:5280839,8/31/2021,60,ST,ST,60,2Q00,,,9/9/2021,4:28:53 PM,"70,726.80",,80,0.00,0.00,0,0,0,B,,,0,ST,60,2021,,,0,0,S,30038064,0.00,INR,,,0185214674,0,
YIL,9/9/2021,F9920LU,LCD ASSY,,GR for PO,,,,60,ST,4509292008,,V1000007,,9002,,907,WE,2Q00,5024983051,4,,,0,0,INBLR4:5280839,8/31/2021,60,ST,ST,60,2Q00,,,9/9/2021,4:28:53 PM,"70,726.80",,60,0.00,0.00,0,0,0,B,,,0,ST,60,2021,,,0,0,S,30038064,0.00,INR,,,0185214674,0,
YIL,9/7/2021,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,50,ST,4508918067,,V1000006,,9002,,907,WE,2Q00,5024947850,4,,,0,0,INWFD6:5166698,6/3/2021,50,ST,ST,50,2Q00,,,9/7/2021,7:01:51 PM,"471,513.00",,180,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185098299,0,
YIL,9/7/2021,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,50,ST,4508918067,,V1000006,,9002,,907,WE,2Q00,5024947850,5,,,0,0,INWFD6:5166698,6/3/2021,50,ST,ST,50,2Q00,,,9/7/2021,7:01:51 PM,"471,513.00",,190,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185098299,0,
YIL,9/7/2021,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,50,ST,4508918067,,V1000006,,9002,,907,WE,2Q00,5024947850,3,,,0,0,INWFD6:5166698,6/3/2021,50,ST,ST,50,2Q00,,,9/7/2021,7:01:51 PM,"471,513.00",,170,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185098299,0,
YIL,9/7/2021,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,50,ST,4508918067,,V1000006,,9002,,907,WE,2Q00,5024947850,2,,,0,0,INWFD6:5166698,6/3/2021,50,ST,ST,50,2Q00,,,9/7/2021,7:01:51 PM,"471,513.00",,160,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185098299,0,
YIL,9/7/2021,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,50,ST,4508918067,,V1000006,,9002,,907,WE,2Q00,5024947850,1,,,0,0,INWFD6:5166698,6/3/2021,50,ST,ST,50,2Q00,,,9/7/2021,7:01:51 PM,"471,513.00",,150,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185098299,0,
YIL,9/7/2021,CPA530Y_0000000005,Bottom works: CPA530Y-NCS4N-0NNNN,,GR for PO,,,,40,ST,4508918067,,V1000006,,9002,,907,WE,2Q00,5024947849,1,,,0,0,INWFD6:5166698,6/3/2021,40,ST,ST,40,2Q00,,,9/7/2021,7:01:49 PM,"402,039.60",,410,0.00,0.00,0,0,0,B,,,0,ST,40,2021,,,0,0,S,30038064,0.00,INR,,,0185098292,0,
YIL,9/7/2021,D0117XL-A,U-BOLT ASSY,,GR for PO,,,,500,ST,4509023386,,V1000007,,9002,,907,WE,2Q00,5024947846,2,,,0,0,INWFD6:5166698,6/3/2021,500,ST,ST,500,2Q00,,,9/7/2021,6:58:31 PM,"28,015.00",,60,0.00,0.00,0,0,0,B,,,0,ST,500,2021,,,0,0,S,30038064,0.00,INR,,,0185098273,0,
YIL,9/7/2021,F9300TE,BRACKET,,GR for PO,,,,960,ST,4509023386,,V1000007,,9002,,907,WE,2Q00,5024947846,1,,,0,0,INWFD6:5166698,6/3/2021,960,ST,ST,960,2Q00,,,9/7/2021,6:58:31 PM,"350,323.20",,10,0.00,0.00,0,0,0,B,,,0,ST,960,2021,,,0,0,S,30038064,0.00,INR,,,0185098273,0,
YIL,9/7/2021,F9273CZ,BOLT,,GR for PO,,,,"3,000",ST,4509023386,,V1000007,,9002,,907,WE,2Q00,5024947845,2,,,0,0,INWFD6:5166698,6/3/2021,"3,000",ST,ST,"3,000",2Q00,,,9/7/2021,6:58:29 PM,"53,100.00",,50,0.00,0.00,0,0,0,B,,,0,ST,"3,000",2021,,,0,0,S,30038064,0.00,INR,,,0185098254,0,
YIL,9/7/2021,F9900SF,BRACKET,,GR for PO,,,,800,ST,4509023386,,V1000007,,9002,,907,WE,2Q00,5024947845,1,,,0,0,INWFD6:5166698,6/3/2021,800,ST,ST,800,2Q00,,,9/7/2021,6:58:29 PM,"322,016.00",,40,0.00,0.00,0,0,0,B,,,0,ST,800,2021,,,0,0,S,30038064,0.00,INR,,,0185098254,0,
YIL,9/3/2021,CPA110Y_0000000007,Bottom works: CPA110Y-NFS5G-9NNNN,,GR for PO,,,,5,ST,4509271498,,V1000006,,9002,,907,WE,2Q00,5024902122,1,,,0,0,INBLR4:5233967,8/29/2021,5,ST,ST,5,2Q00,,,9/3/2021,8:14:16 PM,"93,989.30",,10,0.00,0.00,0,0,0,B,,,0,ST,5,2021,,,0,0,S,30038064,0.00,INR,,,0185206154,0,
YIL,9/3/2021,CPA110Y_0000000050,Bottom works: CPA110Y-NFS5J-9NNNN,,GR for PO,,,,33,ST,4509271498,,V1000006,,9002,,907,WE,2Q00,5024902122,2,,,0,0,INBLR4:5233967,8/29/2021,33,ST,ST,33,2Q00,,,9/3/2021,8:14:16 PM,"583,740.63",,20,0.00,0.00,0,0,0,B,,,0,ST,33,2021,,,0,0,S,30038064,0.00,INR,,,0185206154,0,
YIL,9/3/2021,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,50,ST,4509271498,,V1000006,,9002,,907,WE,2Q00,5024902122,5,,,0,0,INBLR4:5233967,8/29/2021,50,ST,ST,50,2Q00,,,9/3/2021,8:14:16 PM,"471,513.00",,50,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185206154,0,
YIL,9/3/2021,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,50,ST,4509271498,,V1000006,,9002,,907,WE,2Q00,5024902122,6,,,0,0,INBLR4:5233967,8/29/2021,50,ST,ST,50,2Q00,,,9/3/2021,8:14:16 PM,"471,513.00",,90,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185206154,0,
YIL,9/3/2021,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,50,ST,4509271498,,V1000006,,9002,,907,WE,2Q00,5024902122,4,,,0,0,INBLR4:5233967,8/29/2021,50,ST,ST,50,2Q00,,,9/3/2021,8:14:16 PM,"471,513.00",,40,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185206154,0,
YIL,9/3/2021,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,49,ST,4509271498,,V1000006,,9002,,907,WE,2Q00,5024902122,3,,,0,0,INBLR4:5233967,8/29/2021,49,ST,ST,49,2Q00,,,9/3/2021,8:14:16 PM,"462,082.74",,30,0.00,0.00,0,0,0,B,,,0,ST,49,2021,,,0,0,S,30038064,0.00,INR,,,0185206154,0,
YIL,9/3/2021,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,50,ST,4509271498,,V1000006,,9002,,907,WE,2Q00,5024902122,7,,,0,0,INBLR4:5233967,8/29/2021,50,ST,ST,50,2Q00,,,9/3/2021,8:14:16 PM,"471,513.00",,100,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185206154,0,
YIL,9/3/2021,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,50,ST,4509271498,,V1000006,,9002,,907,WE,2Q00,5024902122,8,,,0,0,INBLR4:5233967,8/29/2021,50,ST,ST,50,2Q00,,,9/3/2021,8:14:16 PM,"471,513.00",,110,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185206154,0,
YIL,9/3/2021,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,50,ST,4509271498,,V1000006,,9002,,907,WE,2Q00,5024902122,9,,,0,0,INBLR4:5233967,8/29/2021,50,ST,ST,50,2Q00,,,9/3/2021,8:14:16 PM,"471,513.00",,120,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185206154,0,
YIL,9/3/2021,CPA110Y_0000000007,Bottom works: CPA110Y-NFS5G-9NNNN,,GR for PO,,,,4,ST,4509271497,,V1000006,,9002,,907,WE,2Q00,5024902121,1,,,0,0,INBLR4:5233967,8/29/2021,4,ST,ST,4,2Q00,,,9/3/2021,8:14:05 PM,"75,191.44",,10,0.00,0.00,0,0,0,B,,,0,ST,4,2021,,,0,0,S,30038064,0.00,INR,,,0185206153,0,
YIL,9/3/2021,CPA110Y_0000000011,Bottom works: CPA110Y-NMSNN-NNNNN/K3,,GR for PO,,,,17,ST,4509271497,,V1000006,,9002,,907,WE,2Q00,5024902121,5,,,0,0,INBLR4:5233967,8/29/2021,17,ST,ST,17,2Q00,,,9/3/2021,8:14:05 PM,"209,353.64",,60,0.00,0.00,0,0,0,B,,,0,ST,17,2021,,,0,0,S,30038064,0.00,INR,,,0185206153,0,
YIL,9/3/2021,CPA110Y_0000000154,Bottom works: CPA110Y-NMSNN-NNNNN/A1,,GR for PO,,,,19,ST,4509271497,,V1000006,,9002,,907,WE,2Q00,5024902121,4,,,0,0,INBLR4:5233967,8/29/2021,19,ST,ST,19,2Q00,,,9/3/2021,8:14:05 PM,"311,469.09",,50,0.00,0.00,0,0,0,B,,,0,ST,19,2021,,,0,0,S,30038064,0.00,INR,,,0185206153,0,
YIL,9/3/2021,CPA110Y_0000000255,Bottom works: CPA110Y-NHSNN-NNNNN,,GR for PO,,,,50,ST,4509271497,,V1000006,,9002,,907,WE,2Q00,5024902121,3,,,0,0,INBLR4:5233967,8/29/2021,50,ST,ST,50,2Q00,,,9/3/2021,8:14:05 PM,"471,513.00",,30,0.00,0.00,0,0,0,B,,,0,ST,50,2021,,,0,0,S,30038064,0.00,INR,,,0185206153,0,
YIL,9/3/2021,CPA110Y_0000000255,Bottom works: CPA110Y-NHSNN-NNNNN,,GR for PO,,,,57,ST,4509271497,,V1000006,,9002,,907,WE,2Q00,5024902121,2,,,0,0,INBLR4:5233967,8/29/2021,57,ST,ST,57,2Q00,,,9/3/2021,8:14:05 PM,"537,524.82",,20,0.00,0.00,0,0,0,B,,,0,ST,57,2021,,,0,0,S,30038064,0.00,INR,,,0185206153,0,
YIL,9/3/2021,CPA430Y_0000000001,Bottom works: CPA430Y-NASNN-NNNNN,,GR for PO,,,,46,ST,4509271497,,V1000006,,9002,,907,WE,2Q00,5024902121,6,,,0,0,INBLR4:5233967,8/29/2021,46,ST,ST,46,2Q00,,,9/3/2021,8:14:05 PM,"422,940.56",,70,0.00,0.00,0,0,0,B,,,0,ST,46,2021,,,0,0,S,30038064,0.00,INR,,,0185206153,0,
YIL,9/3/2021,CPA430Y_0000000004,Bottom works: CPA430Y-NHSNN-NNNNN,,GR for PO,,,,13,ST,4509271497,,V1000006,,9002,,907,WE,2Q00,5024902121,7,,,0,0,INBLR4:5233967,8/29/2021,13,ST,ST,13,2Q00,,,9/3/2021,8:14:05 PM,"119,526.68",,80,0.00,0.00,0,0,0,B,,,0,ST,13,2021,,,0,0,S,30038064,0.00,INR,,,0185206153,0,
YIL,9/3/2021,CPA530Y_0000000001,Bottom works: CPA530Y-NAS4N-0NNNN,,GR for PO,,,,21,ST,4509271497,,V1000006,,9002,,907,WE,2Q00,5024902121,8,,,0,0,INBLR4:5233967,8/29/2021,21,ST,ST,21,2Q00,,,9/3/2021,8:14:05 PM,"211,070.79",,90,0.00,0.00,0,0,0,B,,,0,ST,21,2021,,,0,0,S,30038064,0.00,INR,,,0185206153,0,
