Plant,Plant Description,Storage Location,Storage Location Description,Material Number,MS Code,Material Description,Sales Document,Sales Document Item,Linkage Number,Stock Quantity,Unit,Serial Number,Stock Amount
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z322718,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z322719,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z322720,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z322721,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z322731,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z322736,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000008,CPA530Y-NDS7N-0NNNN,BOTTOM WORKS: CPA530Y-NDS7N-0NNNN,,0,,1,ST,90Z322739,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000008,CPA530Y-NDS7N-0NNNN,BOTTOM WORKS: CPA530Y-NDS7N-0NNNN,,0,,1,ST,90Z322740,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000008,CPA530Y-NDS7N-0NNNN,BOTTOM WORKS: CPA530Y-NDS7N-0NNNN,,0,,1,ST,90Z322741,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000008,CPA530Y-NDS7N-0NNNN,BOTTOM WORKS: CPA530Y-NDS7N-0NNNN,,0,,1,ST,90Z322742,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000008,CPA530Y-NDS7N-0NNNN,BOTTOM WORKS: CPA530Y-NDS7N-0NNNN,,0,,1,ST,90Z322743,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90Z323111,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90Z323148,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90Z323229,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90Z323233,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000003,CPA530Y-NBS4N-0NNNN,BOTTOM WORKS: CPA530Y-NBS4N-0NNNN,,0,,1,ST,90Z323243,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323702,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323703,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323704,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323705,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323706,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323707,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323708,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323709,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323710,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323711,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323712,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323713,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323714,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323715,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323716,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323717,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323718,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323719,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323720,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323721,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323722,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323723,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323724,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323725,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323726,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323727,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323728,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323729,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323730,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323731,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323732,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323733,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323734,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323735,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323736,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323737,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323738,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323739,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323740,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323741,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323742,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323743,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323744,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323745,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323746,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323747,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323748,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z323749,"12,107.26"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323810,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323811,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323812,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323813,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323814,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323815,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323816,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323817,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323818,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323819,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323820,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323821,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323822,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z323823,"22,635.77"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323871,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323872,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323873,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323874,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323875,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323876,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323877,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323878,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323879,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323880,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323881,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323882,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323883,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323884,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323885,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323886,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323887,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323888,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323889,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323890,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323891,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323892,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323893,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323894,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323895,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323896,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323897,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000010,CPA110Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z323898,"14,824.27"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323899,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323900,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323901,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323902,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323903,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323904,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323905,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323906,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323907,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323908,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323909,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323910,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323911,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323912,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323913,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323914,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323919,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323920,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323921,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323922,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323923,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323924,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323925,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z323926,"11,508.82"
